Voltage U1	Corriente IA
42,63	4,08
42,66	4,07
42,68	4,08
42,71	4,07
42,73	4,09
42,75	4,10
42,78	4,11
42,80	4,13
42,83	4,16
42,85	4,17
42,88	4,18
42,90	4,18
42,93	4,19
42,95	4,19
42,97	4,19
43,00	4,19
43,02	4,20
43,05	4,23
43,07	4,27
43,10	4,29
43,12	4,32
43,15	4,35
43,17	4,35
43,19	4,38
43,22	4,37
43,24	4,39
43,27	4,37
43,29	4,38
43,32	4,42
43,34	4,45
43,36	4,47
43,39	4,50
43,41	4,53
43,44	4,57
43,46	4,58
43,49	4,59
43,51	4,59
43,54	4,63
43,56	4,64
43,58	4,64
43,61	4,68
43,63	4,69
43,66	4,73
43,68	4,74
43,71	4,76
43,73	4,81
43,76	4,81
43,78	4,82
43,80	4,85
43,83	4,88
43,85	4,91
43,88	4,93
43,90	4,96
43,93	4,99
43,95	5,04
43,98	5,04
44,00	5,07
44,02	5,09
44,05	5,10
44,07	5,11
44,10	5,12
44,12	5,16
44,15	5,19
44,17	5,21
44,20	5,25
44,22	5,28
44,24	5,31
44,27	5,32
44,29	5,34
44,32	5,35
44,34	5,38
44,37	5,37
44,39	5,40
44,41	5,44
44,44	5,48
44,46	5,51
44,49	5,52
44,51	5,54
44,54	5,60
44,56	5,60
44,59	5,62
44,61	5,61
44,63	5,64
44,66	5,67
44,68	5,68
44,71	5,71
44,73	5,75
44,76	5,79
44,78	5,80
44,81	5,82
44,83	5,84
44,85	5,84
44,88	5,85
44,90	5,85
44,93	5,89
44,95	6,05
44,98	6,08
45,00	6,13
45,03	6,16
45,05	6,20
45,07	6,19
45,10	6,19
45,12	6,05
45,15	6,04
45,17	6,04
45,20	6,03
45,22	6,06
45,25	6,09
45,27	6,14
45,29	6,17
45,32	6,20
45,34	6,22
45,37	6,22
45,39	6,22
45,42	6,20
45,44	6,21
45,47	6,19
45,49	6,18
45,51	6,21
45,54	6,22
45,56	6,26
45,59	6,26
45,61	6,26
45,64	6,27
45,66	6,25
45,68	6,24
45,71	6,22
45,73	6,21
45,76	6,23
45,78	6,19
45,81	6,21
45,83	6,20
45,86	6,22
45,88	6,19
45,90	6,16
45,93	6,15
45,95	6,13
45,98	6,11
46,00	6,10
46,03	6,10
46,05	6,09
46,08	6,08
46,10	6,07
46,12	6,07
46,15	6,06
46,17	6,02
46,20	5,99
46,22	5,96
46,25	5,93
46,27	5,90
46,30	5,86
46,32	5,85
46,34	5,83
46,37	5,82
46,39	5,80
46,42	5,78
46,44	5,77
46,47	5,74
46,49	5,70
46,52	5,66
46,54	5,63
46,56	5,58
46,59	5,54
46,61	5,53
46,64	5,50
46,66	5,50
46,69	5,45
46,71	5,43
46,73	5,43
46,76	5,39
46,78	5,36
46,81	5,33
46,83	5,30
46,86	5,29
46,88	5,25
46,91	5,23
46,93	5,22
46,95	5,21
46,98	5,18
47,00	5,17
47,03	5,16
47,05	5,14
47,08	5,13
47,10	5,10
47,13	5,10
47,15	5,09
47,17	5,08
47,20	5,09
47,22	5,08
47,25	5,08
47,27	5,07
47,30	5,06
47,32	5,06
47,35	5,05
47,37	5,04
47,39	5,03
47,42	5,03
47,44	5,04
47,47	5,06
47,49	5,06
47,52	5,07
47,54	5,07
47,57	5,06
47,59	5,08
47,61	5,05
47,64	5,08
47,66	5,06
47,69	5,08
47,71	5,12
47,74	5,15
47,76	5,18
47,78	5,19
47,81	5,20
47,83	5,23
47,86	5,24
47,88	5,23
47,91	5,22
47,93	5,24
47,96	5,27
47,98	5,28
48,00	5,31
48,03	5,35
48,05	5,40
48,08	5,40
48,10	5,43
48,13	5,45
48,15	5,46
48,18	5,48
48,20	5,49
48,22	5,53
48,25	5,56
48,27	5,60
48,30	5,63
48,32	5,67
48,35	5,71
48,37	5,70
48,40	5,72
48,42	5,72
48,44	5,74
48,47	5,77
48,49	5,78
48,52	5,83
48,54	5,86
48,57	5,90
48,59	5,93
48,62	5,97
48,64	6,00
48,66	6,00
48,69	6,01
48,71	6,02
48,74	6,06
48,76	6,09
48,79	6,11
48,81	6,16
48,84	6,16
48,86	6,23
48,88	6,24
48,91	6,26
48,93	6,32
48,96	6,33
48,98	6,39
49,01	6,40
49,03	6,43
49,05	6,48
49,08	6,50
49,10	6,52
49,13	6,51
49,15	6,56
49,18	6,59
49,20	6,63
49,23	6,67
49,25	6,70
49,27	6,75
49,30	6,75
49,32	6,77
49,35	6,79
49,37	6,81
49,40	6,83
49,42	6,82
49,45	6,88
49,47	6,91
49,49	6,95
49,52	6,99
49,54	7,02
49,57	7,07
49,59	7,07
49,62	7,08
49,64	7,09
49,67	7,13
49,69	7,13
49,71	7,14
49,74	7,18
49,76	7,21
49,79	7,28
49,81	7,29
49,84	7,32
49,86	7,36
49,89	7,35
49,91	7,38
49,93	7,37
49,96	7,39
49,98	7,42
50,01	7,42
50,03	7,45
50,06	7,46
50,08	7,50
50,10	7,52
50,13	7,49
50,15	7,53
50,18	7,52
50,20	7,54
50,23	7,56
50,25	7,59
50,28	7,61
50,30	7,63
50,32	7,64
50,35	7,64
50,37	7,66
50,40	7,65
50,42	7,64
50,45	7,63
50,47	7,62
50,50	7,63
50,52	7,65
50,54	7,65
50,57	7,65
50,59	7,66
50,62	7,66
50,64	7,66
50,67	7,66
50,69	7,64
50,72	7,62
50,74	7,60
50,76	7,60
50,79	7,59
50,81	7,58
50,84	7,57
50,86	7,56
50,89	7,56
50,91	7,53
50,94	7,50
50,96	7,48
50,98	7,46
51,01	7,43
51,03	7,40
51,06	7,39
51,08	7,36
51,11	7,35
51,13	7,33
51,15	7,29
51,18	7,29
51,20	7,23
51,23	7,19
51,25	7,17
51,28	7,13
51,30	7,10
51,33	7,05
51,35	7,04
51,37	7,03
51,40	7,01
51,42	6,99
51,45	6,96
51,47	6,93
51,50	6,89
51,52	6,85
51,55	6,80
51,57	6,77
51,59	6,73
51,62	6,69
51,64	6,69
51,67	6,67
51,69	6,66
51,72	6,63
51,74	6,60
51,77	6,60
51,79	6,56
51,81	6,53
51,84	6,49
51,86	6,47
51,89	6,45
51,91	6,43
51,94	6,41
51,96	6,41
51,99	6,44
52,01	6,39
52,03	6,41
52,06	6,39
52,08	6,38
52,11	6,37
52,13	6,32
52,16	6,33
52,18	6,34
52,20	6,33
52,23	6,35
52,25	6,37
52,28	6,40
52,30	6,38
52,33	6,37
52,35	6,36
52,38	6,36
52,40	6,36
52,42	6,33
52,45	6,37
52,47	6,40
52,50	6,43
52,52	6,45
52,55	6,47
52,57	6,51
52,60	6,49
52,62	6,49
52,64	6,49
52,67	6,50
52,69	6,51
52,72	6,53
52,74	6,58
52,77	6,63
52,79	6,68
52,82	6,69
52,84	6,73
52,86	6,77
52,89	6,76
52,91	6,77
52,94	6,75
52,96	6,79
52,99	6,83
53,01	6,84
53,04	6,90
53,06	6,94
53,08	7,00
53,11	7,03
53,13	7,05
53,16	7,09
53,18	7,10
53,21	7,11
53,23	7,10
53,26	7,15
53,28	7,18
53,30	7,24
53,33	7,26
53,35	7,31
53,38	7,38
53,40	7,38
53,43	7,41
53,45	7,43
53,47	7,44
53,50	7,47
53,52	7,47
53,55	7,54
53,57	7,60
53,60	7,65
53,62	7,69
53,65	7,74
53,67	7,78
53,69	7,79
53,72	7,82
53,74	7,82
53,77	7,87
53,79	7,89
53,82	7,92
53,84	7,99
53,87	8,05
53,89	8,11
53,91	8,13
53,94	8,17
53,96	8,21
53,99	8,21
54,01	8,23
54,04	8,23
54,06	8,29
54,09	8,32
54,11	8,36
54,13	8,40
54,16	8,47
54,18	8,54
54,21	8,54
54,23	8,57
54,26	8,60
54,28	8,63
54,31	8,66
54,33	8,65
54,35	8,68
54,38	8,75
54,40	8,75
54,43	8,82
54,45	8,84
54,48	8,91
54,50	8,92
54,52	8,96
54,55	8,98
54,57	9,03
54,60	9,06
54,62	9,07
54,65	9,12
54,67	9,16
54,70	9,21
54,72	9,23
54,74	9,26
54,77	9,30
54,79	9,31
54,82	9,32
54,84	9,34
54,87	9,36
54,89	9,39
54,92	9,41
54,94	9,46
54,96	9,49
54,99	9,54
55,01	9,54
55,04	9,57
55,06	9,59
55,09	9,58
55,11	9,59
55,14	9,58
55,16	9,61
55,18	9,64
55,21	9,66
55,23	9,69
55,26	9,72
55,28	9,75
55,31	9,76
55,33	9,76
55,36	9,75
55,38	9,76
55,40	9,74
55,43	9,73
55,45	9,75
55,48	9,76
55,50	9,79
55,53	9,79
55,55	9,79
55,57	9,82
55,60	9,78
55,62	9,76
55,65	9,74
55,67	9,73
55,70	9,71
55,72	9,68
55,75	9,69
55,77	9,68
55,79	9,68
55,82	9,66
55,84	9,64
55,87	9,62
55,89	9,57
55,92	9,56
55,94	9,52
55,97	9,52
55,99	9,49
56,01	9,46
56,04	9,48
56,06	9,46
56,09	9,44
56,11	9,39
56,14	9,34
56,16	9,32
56,19	9,26
56,21	9,21
56,23	9,16
56,26	9,15
56,28	9,13
56,31	9,11
56,33	9,06
56,36	9,10
56,38	9,09
56,41	9,00
56,43	9,00
56,45	8,91
56,48	8,92
56,50	8,88
56,53	8,79
56,55	8,81
56,58	8,81
56,60	8,82
56,62	8,81
56,65	8,81
56,67	8,83
56,70	8,77
56,72	8,71
56,75	8,65
56,77	8,66
56,80	8,64
56,82	8,59
56,84	8,62
56,87	8,62
56,89	8,67
56,92	8,64
56,94	8,64
56,97	8,65
56,99	8,58
57,02	8,56
57,04	8,52
57,06	8,57
57,09	8,58
57,11	8,58
57,14	8,62
57,16	8,66
57,19	8,72
57,21	8,69
57,24	8,68
57,26	8,70
57,28	8,69
57,31	8,68
57,33	8,63
57,36	8,70
57,38	8,75
57,41	8,81
57,43	8,85
57,46	8,90
57,48	8,97
57,50	8,96
57,53	8,96
57,55	8,95
57,58	8,98
57,60	8,99
57,63	8,97
57,65	9,08
57,68	9,14
57,70	9,27
57,72	9,32
57,75	9,40
57,77	9,49
57,80	9,46
57,82	9,45
57,85	9,44
57,87	9,54
57,89	9,57
57,92	9,59
57,94	9,69
57,97	9,79
57,99	9,96
58,02	9,97
58,04	10,09
58,07	10,14
58,09	10,12
58,11	10,15
58,14	10,11
58,16	10,39
58,19	10,45
58,21	10,63
58,24	16,47
58,26	22,10
58,29	27,83
58,31	33,58
58,33	38,93
58,36	44,72
58,38	49,99
58,41	49,99
58,43	49,99
58,46	49,99
58,48	49,99
58,51	49,99
58,53	49,99
58,55	49,99
58,58	49,99
58,60	49,99
58,63	49,99
58,65	49,99
58,68	49,99
58,70	49,99
58,73	49,99
58,75	49,99
58,77	49,99
58,80	49,99
58,82	49,99
58,85	49,99
58,87	49,99
58,90	49,99
58,92	49,99
58,94	49,99
58,97	49,99
58,99	49,99
59,02	49,99
59,04	49,99
59,07	49,99
59,09	49,99
59,12	49,99
59,14	49,99
59,16	49,99
59,19	49,99
59,21	49,99
59,24	49,99
59,26	49,99
59,29	49,99
59,31	49,99
59,34	49,99
59,36	49,99
59,38	49,99
59,41	49,99
59,43	49,99
59,46	49,99
59,48	49,99
59,51	49,99
59,53	49,99
59,56	49,99
59,58	49,99
59,60	49,99
59,63	49,99
59,65	49,99
59,68	49,99
59,70	49,99
59,73	49,99
59,75	49,99
59,78	49,99
59,80	49,99
59,82	49,99
59,85	49,99
59,87	49,99
59,90	49,99
59,92	49,99
59,95	49,99
59,97	49,99
59,99	49,99
