Voltage U1	Corriente IA
42,63	0,42
42,66	0,43
42,68	0,44
42,71	0,46
42,73	0,45
42,75	0,46
42,78	0,47
42,80	0,45
42,83	0,46
42,85	0,45
42,88	0,46
42,90	0,47
42,93	0,46
42,95	0,47
42,97	0,49
43,00	0,51
43,02	0,50
43,05	0,50
43,07	0,50
43,10	0,50
43,12	0,51
43,15	0,47
43,17	0,48
43,19	0,50
43,22	0,49
43,24	0,51
43,27	0,51
43,29	0,52
43,32	0,52
43,34	0,52
43,36	0,52
43,39	0,50
43,41	0,51
43,44	0,51
43,46	0,51
43,49	0,52
43,51	0,52
43,54	0,51
43,56	0,52
43,58	0,52
43,61	0,52
43,63	0,51
43,66	0,50
43,68	0,51
43,71	0,53
43,73	0,53
43,76	0,53
43,78	0,52
43,80	0,52
43,83	0,53
43,85	0,53
43,88	0,52
43,90	0,51
43,93	0,50
43,95	0,50
43,98	0,50
44,00	0,50
44,02	0,49
44,05	0,49
44,07	0,49
44,10	0,51
44,12	0,50
44,15	0,50
44,17	0,50
44,20	0,50
44,22	0,50
44,24	0,49
44,27	0,48
44,29	0,48
44,32	0,48
44,34	0,47
44,37	0,47
44,39	0,46
44,41	0,45
44,44	0,46
44,46	0,45
44,49	0,45
44,51	0,45
44,54	0,45
44,56	0,46
44,59	0,46
44,61	0,45
44,63	0,45
44,66	0,44
44,68	0,43
44,71	0,41
44,73	0,41
44,76	0,40
44,78	0,39
44,81	0,39
44,83	0,40
44,85	0,42
44,88	0,42
44,90	0,42
44,93	0,42
44,95	0,41
44,98	0,41
45,00	0,40
45,03	0,38
45,05	0,36
45,07	0,36
45,10	0,36
45,12	0,35
45,15	0,35
45,17	0,35
45,20	0,37
45,22	0,37
45,25	0,36
45,27	0,36
45,29	0,36
45,32	0,36
45,34	0,34
45,37	0,34
45,39	0,33
45,42	0,34
45,44	0,34
45,47	0,33
45,49	0,33
45,51	0,32
45,54	0,32
45,56	0,32
45,59	0,32
45,61	0,32
45,64	0,31
45,66	0,33
45,68	0,33
45,71	0,34
45,73	0,33
45,76	0,33
45,78	0,33
45,81	0,33
45,83	0,32
45,86	0,30
45,88	0,31
45,90	0,32
45,93	0,32
45,95	0,32
45,98	0,34
46,00	0,34
46,03	0,36
46,05	0,36
46,08	0,35
46,10	0,35
46,12	0,33
46,15	0,32
46,17	0,33
46,20	0,32
46,22	0,34
46,25	0,34
46,27	0,35
46,30	0,38
46,32	0,37
46,34	0,38
46,37	0,36
46,39	0,38
46,42	0,37
46,44	0,37
46,47	0,37
46,49	0,39
46,52	0,41
46,54	0,41
46,56	0,41
46,59	0,42
46,61	0,42
46,64	0,43
46,66	0,42
46,69	0,43
46,71	0,43
46,73	0,44
46,76	0,47
46,78	0,48
46,81	0,49
46,83	0,48
46,86	0,47
46,88	0,49
46,91	0,47
46,93	0,46
46,95	0,47
46,98	0,48
47,00	0,49
47,03	0,51
47,05	0,52
47,08	0,55
47,10	0,57
47,13	0,56
47,15	0,56
47,17	0,56
47,20	0,57
47,22	0,57
47,25	0,54
47,27	0,55
47,30	0,56
47,32	0,57
47,35	0,58
47,37	0,58
47,39	0,61
47,42	0,61
47,44	0,61
47,47	0,60
47,49	0,62
47,52	0,62
47,54	0,61
47,57	0,62
47,59	0,61
47,61	0,63
47,64	0,63
47,66	0,63
47,69	0,63
47,71	0,61
47,74	0,61
47,76	0,61
47,78	0,62
47,81	0,63
47,83	0,62
47,86	0,65
47,88	0,67
47,91	0,68
47,93	0,68
47,96	0,67
47,98	0,68
48,00	0,67
48,03	0,66
48,05	0,65
48,08	0,65
48,10	0,65
48,13	0,64
48,15	0,65
48,18	0,65
48,20	0,66
48,22	0,67
48,25	0,66
48,27	0,66
48,30	0,66
48,32	0,64
48,35	0,63
48,37	0,64
48,40	0,63
48,42	0,63
48,44	0,62
48,47	0,62
48,49	0,65
48,52	0,64
48,54	0,62
48,57	0,61
48,59	0,61
48,62	0,61
48,64	0,60
48,66	0,60
48,69	0,60
48,71	0,60
48,74	0,59
48,76	0,59
48,79	0,59
48,81	0,58
48,84	0,58
48,86	0,56
48,88	0,57
48,91	0,56
48,93	0,54
48,96	0,55
48,98	0,54
49,01	0,54
49,03	0,53
49,05	0,52
49,08	0,53
49,10	0,54
49,13	0,52
49,15	0,51
49,18	0,50
49,20	0,50
49,23	0,49
49,25	0,48
49,27	0,46
49,30	0,46
49,32	0,45
49,35	0,45
49,37	0,44
49,40	0,44
49,42	0,44
49,45	0,44
49,47	0,44
49,49	0,43
49,52	0,42
49,54	0,43
49,57	0,41
49,59	0,41
49,62	0,41
49,64	0,40
49,67	0,40
49,69	0,41
49,71	0,41
49,74	0,40
49,76	0,40
49,79	0,38
49,81	0,40
49,84	0,39
49,86	0,37
49,89	0,38
49,91	0,37
49,93	0,38
49,96	0,37
49,98	0,36
50,01	0,36
50,03	0,35
50,06	0,34
50,08	0,35
50,10	0,35
50,13	0,36
50,15	0,35
50,18	0,35
50,20	0,35
50,23	0,36
50,25	0,35
50,28	0,34
50,30	0,33
50,32	0,33
50,35	0,34
50,37	0,32
50,40	0,34
50,42	0,35
50,45	0,36
50,47	0,37
50,50	0,37
50,52	0,39
50,54	0,39
50,57	0,38
50,59	0,36
50,62	0,37
50,64	0,36
50,67	0,36
50,69	0,36
50,72	0,37
50,74	0,40
50,76	0,39
50,79	0,41
50,81	0,43
50,84	0,42
50,86	0,42
50,89	0,40
50,91	0,41
50,94	0,42
50,96	0,41
50,98	0,44
51,01	0,45
51,03	0,47
51,06	0,47
51,08	0,48
51,11	0,49
51,13	0,48
51,15	0,48
51,18	0,47
51,20	0,50
51,23	0,51
51,25	0,52
51,28	0,54
51,30	0,56
51,33	0,57
51,35	0,57
51,37	0,56
51,40	0,55
51,42	0,55
51,45	0,55
51,47	0,53
51,50	0,55
51,52	0,57
51,55	0,59
51,57	0,61
51,59	0,62
51,62	0,64
51,64	0,64
51,67	0,64
51,69	0,64
51,72	0,64
51,74	0,64
51,77	0,64
51,79	0,65
51,81	0,67
51,84	0,70
51,86	0,71
51,89	0,72
51,91	0,73
51,94	0,72
51,96	0,72
51,99	0,70
52,01	0,72
52,03	0,72
52,06	0,72
52,08	0,74
52,11	0,75
52,13	0,77
52,16	0,76
52,18	0,76
52,20	0,77
52,23	0,77
52,25	0,77
52,28	0,78
52,30	0,78
52,33	0,81
52,35	0,80
52,38	0,82
52,40	0,82
52,42	0,83
52,45	0,81
52,47	0,82
52,50	0,81
52,52	0,81
52,55	0,81
52,57	0,80
52,60	0,80
52,62	0,81
52,64	0,81
52,67	0,81
52,69	0,80
52,72	0,81
52,74	0,81
52,77	0,81
52,79	0,80
52,82	0,80
52,84	0,78
52,86	0,78
52,89	0,78
52,91	0,77
52,94	0,77
52,96	0,76
52,99	0,76
53,01	0,78
53,04	0,77
53,06	0,76
53,08	0,75
53,11	0,75
53,13	0,76
53,16	0,75
53,18	0,75
53,21	0,75
53,23	0,75
53,26	0,74
53,28	0,73
53,30	0,72
53,33	0,71
53,35	0,70
53,38	0,68
53,40	0,68
53,43	0,68
53,45	0,67
53,47	0,68
53,50	0,67
53,52	0,67
53,55	0,65
53,57	0,63
53,60	0,63
53,62	0,62
53,65	0,59
53,67	0,59
53,69	0,57
53,72	0,57
53,74	0,59
53,77	0,58
53,79	0,57
53,82	0,56
53,84	0,54
53,87	0,54
53,89	0,53
53,91	0,52
53,94	0,51
53,96	0,50
53,99	0,51
54,01	0,51
54,04	0,52
54,06	0,51
54,09	0,49
54,11	0,49
54,13	0,47
54,16	0,46
54,18	0,44
54,21	0,45
54,23	0,44
54,26	0,43
54,28	0,43
54,31	0,42
54,33	0,42
54,35	0,41
54,38	0,39
54,40	0,39
54,43	0,37
54,45	0,37
54,48	0,37
54,50	0,38
54,52	0,37
54,55	0,38
54,57	0,38
54,60	0,39
54,62	0,40
54,65	0,38
54,67	0,37
54,70	0,36
54,72	0,36
54,74	0,36
54,77	0,35
54,79	0,35
54,82	0,36
54,84	0,37
54,87	0,37
54,89	0,37
54,92	0,37
54,94	0,38
54,96	0,38
54,99	0,37
55,01	0,37
55,04	0,35
55,06	0,37
55,09	0,37
55,11	0,37
55,14	0,39
55,16	0,37
55,18	0,39
55,21	0,42
55,23	0,40
55,26	0,40
55,28	0,39
55,31	0,40
55,33	0,42
55,36	0,41
55,38	0,41
55,40	0,44
55,43	0,44
55,45	0,43
55,48	0,44
55,50	0,45
55,53	0,46
55,55	0,46
55,57	0,45
55,60	0,48
55,62	0,49
55,65	0,50
55,67	0,52
55,70	0,53
55,72	0,57
55,75	0,56
55,77	0,55
55,79	0,55
55,82	0,56
55,84	0,56
55,87	0,57
55,89	0,58
55,92	0,59
55,94	0,64
55,97	0,64
55,99	0,65
56,01	0,67
56,04	0,65
56,06	0,66
56,09	0,66
56,11	0,66
56,14	0,68
56,16	0,68
56,19	0,71
56,21	0,72
56,23	0,75
56,26	0,76
56,28	0,77
56,31	0,77
56,33	0,78
56,36	0,77
56,38	0,76
56,41	0,79
56,43	0,79
56,45	0,81
56,48	0,82
56,50	0,84
56,53	0,87
56,55	0,87
56,58	0,87
56,60	0,88
56,62	0,87
56,65	0,88
56,67	0,87
56,70	0,89
56,72	0,90
56,75	0,92
56,77	0,92
56,80	0,93
56,82	0,95
56,84	0,95
56,87	0,94
56,89	0,94
56,92	0,94
56,94	0,96
56,97	0,96
56,99	0,97
57,02	0,97
57,04	0,99
57,06	1,00
57,09	0,99
57,11	0,99
57,14	0,98
57,16	0,97
57,19	0,96
57,21	0,95
57,24	0,95
57,26	0,96
57,28	0,97
57,31	0,97
57,33	0,99
57,36	0,97
57,38	0,98
57,41	0,98
57,43	0,98
57,46	0,96
57,48	0,95
57,50	0,95
57,53	0,96
57,55	0,95
57,58	0,93
57,60	0,94
57,63	0,94
57,65	0,92
57,68	0,92
57,70	0,91
57,72	0,90
57,75	0,89
57,77	0,87
57,80	0,88
57,82	0,88
57,85	0,87
57,87	0,86
57,89	0,85
57,92	0,86
57,94	0,83
57,97	0,82
57,99	0,80
58,02	0,79
58,04	0,78
58,07	0,77
58,09	0,76
58,11	0,75
58,14	0,77
58,16	0,75
58,19	0,74
58,21	0,73
58,24	0,71
58,26	0,71
58,29	0,69
58,31	0,68
58,33	0,66
58,36	0,64
58,38	0,63
58,41	0,64
58,43	0,63
58,46	0,62
58,48	0,61
58,51	0,60
58,53	0,60
58,55	0,59
58,58	0,56
58,60	0,56
58,63	0,54
58,65	0,54
58,68	0,53
58,70	0,52
58,73	0,53
58,75	0,50
58,77	0,50
58,80	0,50
58,82	0,48
58,85	0,47
58,87	0,46
58,90	0,46
58,92	0,45
58,94	0,44
58,97	0,43
58,99	0,44
59,02	0,44
59,04	0,42
59,07	0,41
59,09	0,39
59,12	0,40
59,14	0,40
59,16	0,40
59,19	0,40
59,21	0,39
59,24	0,39
59,26	0,40
59,29	0,40
59,31	0,39
59,34	0,37
59,36	0,37
59,38	0,37
59,41	0,39
59,43	0,37
59,46	0,38
59,48	0,38
59,51	0,39
59,53	0,41
59,56	0,38
59,58	0,37
59,60	0,38
59,63	0,37
59,65	0,37
59,68	0,35
59,70	0,37
59,73	0,39
59,75	0,40
59,78	0,40
59,80	0,41
59,82	0,43
59,85	0,43
59,87	0,43
59,90	0,43
59,92	0,44
59,95	0,51
59,97	0,52
59,99	0,57
